New track in update: 'HARM1'
New track in update: 'HARM2'
New track in update: 'HARM3'
Differences found in track 'PART DRUMS':
Time: 19140, removed: TOM GEMS PAD 2
Time: 191640, added: EXPERT 2xKick
Time: 191840, added: EXPERT 2xKick
Time: 191960, added: Unknown Note (105)
Time: 191960, added: EXPERT 2xKick
Time: 191960, added: HARD Kick
Time: 191960, added: MEDIUM Yellow
Time: 191960, added: EXPERT Kick
Time: 191960, added: HARD Yellow
Time: 191960, added: EASY Kick
Time: 191960, added: EXPERT Yellow
Time: 191960, added: MEDIUM Kick
Time: 192000, removed: Unknown Note (105)
Time: 192000, removed: HARD Kick
Time: 192000, removed: MEDIUM Yellow
Time: 192000, removed: EXPERT Kick
Time: 192000, removed: HARD Yellow
Time: 192000, removed: EASY Kick
Time: 192000, removed: EXPERT Yellow
Time: 192000, removed: MEDIUM Kick
Time: 192120, added: EXPERT 2xKick
Time: 192280, added: EXPERT 2xKick
Time: 192280, added: EXPERT Kick
Time: 192320, removed: EXPERT Kick
Time: 192440, added: EXPERT 2xKick
Time: 192600, added: EXPERT 2xKick
Time: 192800, added: EXPERT 2xKick
Time: 192920, added: EASY Red
Time: 192920, added: MEDIUM Red
Time: 192920, added: EXPERT 2xKick
Time: 192920, added: HARD Red
Time: 192920, added: MEDIUM Yellow
Time: 192920, added: EXPERT Kick
Time: 192920, added: HARD Yellow
Time: 192920, added: EXPERT Red
Time: 192920, added: EXPERT Yellow
Time: 192960, removed: EASY Red
Time: 192960, removed: MEDIUM Red
Time: 192960, removed: HARD Red
Time: 192960, removed: MEDIUM Yellow
Time: 192960, removed: EXPERT Kick
Time: 192960, removed: HARD Yellow
Time: 192960, removed: EXPERT Red
Time: 192960, removed: EXPERT Yellow
Time: 193080, added: EXPERT 2xKick
Time: 193240, added: EXPERT 2xKick
Time: 193240, added: EXPERT Kick
Time: 193280, removed: EXPERT Kick
Time: 193400, added: EXPERT 2xKick
Time: 193560, added: EXPERT 2xKick
Time: 193760, added: EXPERT 2xKick
Time: 193880, added: DRUM FILL (use all 5)
Time: 193880, added: DRUM FILL
Time: 193880, added: EXPERT 2xKick
Time: 193880, added: Unknown Note (106)
Time: 193880, added: MEDIUM Yellow
Time: 193880, added: HARD Kick
Time: 193880, added: EXPERT Kick
Time: 193880, added: HARD Yellow
Time: 193880, added: DRUM FILL
Time: 193880, added: DRUM FILL
Time: 193880, added: EASY Kick
Time: 193880, added: EXPERT Yellow
Time: 193880, added: MEDIUM Kick
Time: 193880, added: DRUM FILL
Time: 193920, removed: DRUM FILL (use all 5)
Time: 193920, removed: DRUM FILL
Time: 193920, removed: Unknown Note (106)
Time: 193920, removed: HARD Kick
Time: 193920, removed: MEDIUM Yellow
Time: 193920, removed: EXPERT Kick
Time: 193920, removed: DRUM FILL
Time: 193920, removed: HARD Yellow
Time: 193920, removed: DRUM FILL
Time: 193920, removed: EASY Kick
Time: 193920, removed: EXPERT Yellow
Time: 193920, removed: MEDIUM Kick
Time: 193920, removed: DRUM FILL
Time: 194040, added: EXPERT 2xKick
Time: 194200, added: EXPERT 2xKick
Time: 194200, added: EXPERT Kick
Time: 194240, removed: EXPERT Kick
Time: 194360, added: EXPERT 2xKick
Time: 194520, added: EXPERT 2xKick
Time: 194720, added: EXPERT 2xKick
Time: 194840, added: EASY Red
Time: 194840, added: MEDIUM Red
Time: 194840, added: EXPERT 2xKick
Time: 194840, added: TOM GEMS PAD 3
Time: 194840, added: HARD Red
Time: 194840, added: EXPERT Red
Time: 194840, added: EXPERT Yellow
Time: 194840, added: TOM GEMS PAD 2
Time: 194880, removed: EXPERT Yellow
Time: 194880, removed: EASY Red
Time: 194880, removed: MEDIUM Red
Time: 194880, removed: HARD Red
Time: 194880, removed: EXPERT Red
Time: 195160, removed: TOM GEMS PAD 2
Time: 195480, removed: TOM GEMS PAD 2, TOM GEMS PAD 3
Time: 195800, added: TOM GEMS PAD 2
Time: 197880, added: EXPERT 2xKick
Time: 198000, added: EXPERT 2xKick
Time: 198200, added: EXPERT 2xKick
Time: 198360, added: EXPERT 2xKick
Time: 198560, added: EXPERT 2xKick
Time: 198680, added: EASY Red
Time: 198680, added: MEDIUM Red
Time: 198680, added: EXPERT 2xKick
Time: 198680, added: HARD Red
Time: 198680, added: MEDIUM Yellow
Time: 198680, added: EXPERT Kick
Time: 198680, added: HARD Yellow
Time: 198680, added: EXPERT Red
Time: 198680, added: EXPERT Yellow
Time: 198720, removed: EASY Red
Time: 198720, removed: MEDIUM Red
Time: 198720, removed: HARD Red
Time: 198720, removed: MEDIUM Yellow
Time: 198720, removed: EXPERT Kick
Time: 198720, removed: HARD Yellow
Time: 198720, removed: EXPERT Red
Time: 198720, removed: EXPERT Yellow
Time: 198840, added: EXPERT 2xKick
Time: 199000, added: EXPERT 2xKick
Time: 199000, added: EXPERT Kick
Time: 199040, removed: EXPERT Kick
Time: 199160, added: EXPERT 2xKick
Time: 199320, added: EXPERT 2xKick
Time: 199520, added: EXPERT 2xKick
Time: 199640, added: EXPERT 2xKick
Time: 199640, added: HARD Kick
Time: 199640, added: MEDIUM Yellow
Time: 199640, added: EXPERT Kick
Time: 199640, added: HARD Yellow
Time: 199640, added: EASY Kick
Time: 199640, added: EXPERT Yellow
Time: 199640, added: MEDIUM Kick
Time: 199680, removed: EASY Kick
Time: 199680, removed: EXPERT Yellow
Time: 199680, removed: MEDIUM Kick
Time: 199680, removed: HARD Kick
Time: 199680, removed: MEDIUM Yellow
Time: 199680, removed: EXPERT Kick
Time: 199680, removed: HARD Yellow
Time: 199800, added: EXPERT 2xKick
Time: 199960, added: EXPERT 2xKick
Time: 199960, added: EXPERT Kick
Time: 200000, removed: EXPERT Kick
Time: 200120, added: EXPERT 2xKick
Time: 200280, added: EXPERT 2xKick
Time: 200480, added: EXPERT 2xKick
Time: 200600, added: EASY Red
Time: 200600, added: MEDIUM Red
Time: 200600, added: EXPERT 2xKick
Time: 200600, added: HARD Red
Time: 200600, added: MEDIUM Yellow
Time: 200600, added: EXPERT Kick
Time: 200600, added: HARD Yellow
Time: 200600, added: EXPERT Red
Time: 200600, added: EXPERT Yellow
Time: 200640, removed: EASY Red
Time: 200640, removed: MEDIUM Red
Time: 200640, removed: HARD Red
Time: 200640, removed: MEDIUM Yellow
Time: 200640, removed: EXPERT Kick
Time: 200640, removed: HARD Yellow
Time: 200640, removed: EXPERT Red
Time: 200640, removed: EXPERT Yellow
Time: 200760, added: EXPERT 2xKick
Time: 200920, added: EXPERT 2xKick
Time: 200920, added: EXPERT Kick
Time: 200960, removed: EXPERT Kick
Time: 201080, added: EXPERT 2xKick
Time: 201240, added: EXPERT 2xKick
Time: 201440, added: EXPERT 2xKick
Time: 201560, added: EXPERT 2xKick
Time: 201560, added: HARD Kick
Time: 201560, added: MEDIUM Yellow
Time: 201560, added: EXPERT Kick
Time: 201560, added: Unknown Note (106)
Time: 201560, added: HARD Yellow
Time: 201560, added: EASY Kick
Time: 201560, added: EXPERT Yellow
Time: 201560, added: MEDIUM Kick
Time: 201600, removed: HARD Kick
Time: 201600, removed: Unknown Note (106)
Time: 201600, removed: MEDIUM Yellow
Time: 201600, removed: EXPERT Kick
Time: 201600, removed: HARD Yellow
Time: 201600, removed: EASY Kick
Time: 201600, removed: EXPERT Yellow
Time: 201600, removed: MEDIUM Kick
Time: 201720, added: EXPERT 2xKick
Time: 201880, added: EXPERT 2xKick
Time: 201880, added: EXPERT Kick
Time: 201920, removed: EXPERT Kick
Time: 202040, added: EXPERT 2xKick
Time: 202200, added: EXPERT 2xKick
Time: 202400, added: EXPERT 2xKick
Time: 202520, added: EASY Red
Time: 202520, added: MEDIUM Red
Time: 202520, added: EXPERT 2xKick
Time: 202520, added: HARD Red
Time: 202520, added: MEDIUM Yellow
Time: 202520, added: EXPERT Kick
Time: 202520, added: HARD Yellow
Time: 202520, added: EXPERT Red
Time: 202520, added: EXPERT Yellow
Time: 202560, removed: EASY Red
Time: 202560, removed: MEDIUM Red
Time: 202560, removed: HARD Red
Time: 202560, removed: MEDIUM Yellow
Time: 202560, removed: EXPERT Kick
Time: 202560, removed: HARD Yellow
Time: 202560, removed: EXPERT Red
Time: 202560, removed: EXPERT Yellow
Time: 202680, added: EXPERT 2xKick
Time: 202840, added: EXPERT 2xKick
Time: 202840, added: EXPERT Kick
Time: 202880, removed: EXPERT Kick
Time: 203000, added: EXPERT 2xKick
Time: 203160, added: EXPERT 2xKick
Time: 203360, added: EXPERT 2xKick
Time: 203480, added: DRUM FILL (use all 5)
Time: 203480, added: DRUM FILL
Time: 203480, added: EXPERT 2xKick
Time: 203480, added: HARD Kick
Time: 203480, added: MEDIUM Yellow
Time: 203480, added: EXPERT Kick
Time: 203480, added: DRUM FILL
Time: 203480, added: HARD Yellow
Time: 203480, added: DRUM FILL
Time: 203480, added: EASY Kick
Time: 203480, added: EXPERT Yellow
Time: 203480, added: MEDIUM Kick
Time: 203480, added: DRUM FILL
Time: 203520, removed: DRUM FILL (use all 5)
Time: 203520, removed: DRUM FILL
Time: 203520, removed: HARD Kick
Time: 203520, removed: MEDIUM Yellow
Time: 203520, removed: EXPERT Kick
Time: 203520, removed: DRUM FILL
Time: 203520, removed: HARD Yellow
Time: 203520, removed: DRUM FILL
Time: 203520, removed: EASY Kick
Time: 203520, removed: EXPERT Yellow
Time: 203520, removed: MEDIUM Kick
Time: 203520, removed: DRUM FILL
Time: 203640, added: EXPERT 2xKick
Time: 203800, added: EXPERT 2xKick
Time: 203800, added: EXPERT Kick
Time: 203840, removed: EXPERT Kick
Time: 203960, added: EXPERT 2xKick
Time: 204120, added: EXPERT 2xKick
Time: 204320, added: EXPERT 2xKick
Time: 204440, added: EASY Red
Time: 204440, added: MEDIUM Red
Time: 204440, added: EXPERT 2xKick
Time: 204440, added: TOM GEMS PAD 3
Time: 204440, added: HARD Red
Time: 204440, added: EXPERT Red
Time: 204440, added: EXPERT Yellow
Time: 204440, added: TOM GEMS PAD 2
Time: 204480, removed: EXPERT Yellow
Time: 204480, removed: EASY Red
Time: 204480, removed: MEDIUM Red
Time: 204480, removed: HARD Red
Time: 204480, removed: EXPERT Red
Time: 204760, removed: TOM GEMS PAD 2
Time: 205080, removed: TOM GEMS PAD 2, TOM GEMS PAD 3
Time: 205400, added: TOM GEMS PAD 2
Time: 208800, removed: TOM GEMS PAD 2
Time: 208920, added: TOM GEMS PAD 2, TOM GEMS PAD 3
Time: 209040, removed: TOM GEMS PAD 4, TOM GEMS PAD 3
Time: 209200, removed: TOM GEMS PAD 4, TOM GEMS PAD 3
Time: 210000, removed: TOM GEMS PAD 4, TOM GEMS PAD 3
Time: 210160, removed: TOM GEMS PAD 4, TOM GEMS PAD 3
Time: 210960, removed: TOM GEMS PAD 4, TOM GEMS PAD 3
Time: 211120, removed: TOM GEMS PAD 4, TOM GEMS PAD 3
Time: 211920, removed: TOM GEMS PAD 4, TOM GEMS PAD 3
Time: 212080, removed: TOM GEMS PAD 4
Time: 240000, added: TOM GEMS PAD 4, TOM GEMS PAD 2, TOM GEMS PAD 3
Time: 241080, removed: TOM GEMS PAD 2
Time: 241200, removed: EXPERT Yellow
Time: 241200, removed: EXPERT Blue
Time: 241200, removed: EASY Yellow
Time: 241200, removed: MEDIUM Yellow
Time: 241200, removed: TOM GEMS PAD 3
Time: 241200, removed: HARD Yellow
Time: 241280, added: EXPERT Yellow
Time: 241280, added: EXPERT Blue
Time: 241280, added: EASY Yellow
Time: 241280, added: MEDIUM Yellow
Time: 241280, added: HARD Yellow
Time: 242160, removed: HARD Blue
Time: 242160, removed: EXPERT Blue
Time: 242160, removed: EXPERT Green
Time: 242160, removed: TOM GEMS PAD 4
Time: 242160, removed: EASY Blue
Time: 242160, removed: MEDIUM Blue
Time: 242240, added: HARD Blue
Time: 242240, added: EXPERT Blue
Time: 242240, added: EXPERT Green
Time: 242240, added: EASY Blue
Time: 242240, added: MEDIUM Blue
Time: 242680, removed: TOM GEMS PAD 4
Time: 243200, removed: TOM GEMS PAD 4
Time: 243760, removed: DRUM FILL (use all 5)
Time: 243760, removed: HARD Green
Time: 243760, removed: DRUM FILL
Time: 243760, removed: TOM GEMS PAD 3
Time: 243760, removed: HARD Kick
Time: 243760, removed: EXPERT Green
Time: 243760, removed: TOM GEMS PAD 4
Time: 243760, removed: DRUM FILL
Time: 243760, removed: EASY Green
Time: 243760, removed: DRUM FILL
Time: 243760, removed: EXPERT Kick
Time: 243760, removed: MEDIUM Green
Time: 243760, removed: EXPERT Yellow
Time: 243760, removed: TOM GEMS PAD 2
Time: 243760, removed: DRUM FILL
Time: 243840, added: DRUM FILL (use all 5)
Time: 243840, added: HARD Green
Time: 243840, added: DRUM FILL
Time: 243840, added: TOM GEMS PAD 3
Time: 243840, added: HARD Kick
Time: 243840, added: EXPERT Green
Time: 243840, added: TOM GEMS PAD 4
Time: 243840, added: DRUM FILL
Time: 243840, added: EASY Green
Time: 243840, added: DRUM FILL
Time: 243840, added: EXPERT Kick
Time: 243840, added: MEDIUM Green
Time: 243840, added: EXPERT Yellow
Time: 243840, added: TOM GEMS PAD 2
Time: 243840, added: DRUM FILL
Time: 243900, removed: EXPERT Yellow
Time: 243900, removed: HARD Green
Time: 243900, removed: EXPERT Green
Time: 243900, removed: HARD Kick
Time: 243900, removed: EXPERT Kick
Time: 243900, removed: EASY Green
Time: 243900, removed: MEDIUM Green
Time: 243960, added: HARD Green
Time: 243960, added: EXPERT Green
Time: 243960, added: HARD Kick
Time: 243960, added: EXPERT Kick
Time: 243960, added: EASY Green
Time: 243960, added: MEDIUM Green
Text differences found in track 'PART DRUMS':
Time: 360, Text event changed from '[mix 3 drums2d]' to '[mix 3 drums2dnoflip]'
Time: 21120, Text event changed from '[mix 3 drums2d]' to '[mix 3 drums2dnoflip]'
Time: 44160, Text event changed from '[mix 3 drums2d]' to '[mix 3 drums2dnoflip]'
Time: 93120, Text event changed from '[mix 3 drums2d]' to '[mix 3 drums2dnoflip]'
Time: 116160, Text event changed from '[mix 3 drums2d]' to '[mix 3 drums2dnoflip]'
Time: 289920, Text event changed from '[mix 3 drums2d]' to '[mix 3 drums2dnoflip]'
Time: 293760, Text event changed from '[play]' to '[mix 3 drums2dnoflip]'
Time: 297600, Text event changed from '[play]' to '[mix 3 drums2dnoflip]'
Time: 301440, Text event changed from '[play]' to '[mix 3 drums2dnoflip]'
Time: 311519, Text event changed from '[idle_realtime]' to '[no event]'
Time: 311520, Text event changed from '[no event]' to '[idle_realtime]'
