New track in update: 'HARM1'
New track in update: 'HARM2'
New track in update: 'HARM3'
New track in update: 'PART KEYS'
New track in update: 'PART KEYS_ANIM_LH'
New track in update: 'PART KEYS_ANIM_RH'
New track in update: 'PART REAL_KEYS_E'
New track in update: 'PART REAL_KEYS_H'
New track in update: 'PART REAL_KEYS_M'
New track in update: 'PART REAL_KEYS_X'
Differences found in track 'PART BASS':
Time: 7680, removed: Unknown Note (105), Unknown Note (106)
Time: 9600, removed: Unknown Note (106)
Time: 168900, removed: MEDIUM Kick
Time: 168900, removed: DRUM FILL (use all 5)
Time: 168900, removed: DRUM FILL
Time: 168900, removed: DRUM FILL
Time: 168900, removed: EASY Yellow
Time: 168900, removed: HARD Kick
Time: 168956, added: DRUM FILL
Time: 168956, added: MEDIUM Yellow
Time: 168956, added: EXPERT Kick
Time: 168956, added: HARD Yellow
Time: 168956, added: EXPERT Red
Time: 168956, added: DRUM FILL
Time: 168956, added: EXPERT Yellow
Time: 168956, added: MEDIUM Kick
Time: 168956, added: DRUM FILL (use all 5)
Time: 168956, added: DRUM FILL
Time: 168956, added: DRUM FILL
Time: 168956, added: EASY Yellow
Time: 168956, added: HARD Kick
Time: 168984, removed: MEDIUM Yellow
Time: 168984, removed: EXPERT Kick
Time: 168984, removed: HARD Yellow
Time: 168984, removed: EXPERT Red
Time: 168984, removed: MEDIUM Kick
Time: 168984, removed: Unknown Note (106)
Time: 168984, removed: EASY Yellow
Time: 168984, removed: HARD Kick
Time: 169164, removed: MEDIUM Yellow
Time: 169164, removed: EXPERT Kick
Time: 169164, removed: EXPERT Red
Time: 169164, removed: HARD Yellow
Time: 169164, removed: EASY Yellow
Time: 169200, added: MEDIUM Yellow
Time: 169200, added: EXPERT Kick
Time: 169200, added: EXPERT Red
Time: 169200, added: HARD Yellow
Time: 169200, added: EASY Yellow
Time: 169260, removed: HARD Yellow
Time: 169260, removed: EXPERT Kick
Time: 169260, removed: EXPERT Red
Time: 169260, removed: HARD Kick
Time: 169320, added: HARD Yellow
Time: 169320, added: EXPERT Kick
Time: 169320, added: EXPERT Red
Time: 169320, added: HARD Kick
Time: 169344, removed: EXPERT Red
Time: 169344, removed: EXPERT Kick
Time: 169344, removed: HARD Yellow
Time: 169344, removed: HARD Kick
Time: 169524, removed: HARD Red
Time: 169524, removed: HARD Yellow
Time: 169524, removed: EXPERT Red
Time: 169524, removed: EXPERT Yellow
Time: 169560, added: HARD Red
Time: 169560, added: HARD Yellow
Time: 169560, added: EXPERT Red
Time: 169560, added: EXPERT Yellow
Time: 169620, removed: MEDIUM Yellow
Time: 169620, removed: HARD Red
Time: 169620, removed: EXPERT Red
Time: 169620, removed: HARD Yellow
Time: 169620, removed: MEDIUM Red
Time: 169620, removed: EXPERT Yellow
Time: 169620, removed: EASY Red
Time: 169620, removed: EASY Yellow
Time: 169680, added: MEDIUM Yellow
Time: 169680, added: HARD Red
Time: 169680, added: EXPERT Red
Time: 169680, added: HARD Yellow
Time: 169680, added: MEDIUM Red
Time: 169680, added: EXPERT Yellow
Time: 169680, added: EASY Red
Time: 169680, added: EASY Yellow
Time: 169704, removed: HARD Red
Time: 169704, removed: MEDIUM Yellow
Time: 169704, removed: HARD Yellow
Time: 169704, removed: EXPERT Red
Time: 169704, removed: MEDIUM Red
Time: 169704, removed: EXPERT Yellow
Time: 169704, removed: EASY Red
Time: 169704, removed: EASY Yellow
Time: 169884, removed: MEDIUM Yellow
Time: 169884, removed: HARD Yellow
Time: 169884, removed: EXPERT Red
Time: 169884, removed: EASY Yellow
Time: 169884, removed: Unknown Note (106)
Time: 169920, added: MEDIUM Yellow
Time: 169920, added: HARD Yellow
Time: 169920, added: EXPERT Red
Time: 169920, added: EASY Yellow
Time: 169980, removed: HARD Red
Time: 169980, removed: HARD Yellow
Time: 169980, removed: EXPERT Red
Time: 169980, removed: EXPERT Yellow
Time: 170040, added: HARD Red
Time: 170040, added: HARD Yellow
Time: 170040, added: EXPERT Red
Time: 170040, added: EXPERT Yellow
Time: 170064, removed: EXPERT Red
Time: 170064, removed: HARD Red
Time: 170064, removed: HARD Yellow
Time: 170064, removed: EXPERT Yellow
Time: 170244, removed: EXPERT Red
Time: 170244, removed: HARD Yellow
Time: 170280, added: EXPERT Red
Time: 170280, added: HARD Yellow
Time: 170340, removed: MEDIUM Yellow
Time: 170340, removed: HARD Red
Time: 170340, removed: EXPERT Red
Time: 170340, removed: HARD Yellow
Time: 170340, removed: MEDIUM Red
Time: 170340, removed: EXPERT Yellow
Time: 170340, removed: EASY Red
Time: 170340, removed: EASY Yellow
Time: 170400, added: MEDIUM Yellow
Time: 170400, added: HARD Red
Time: 170400, added: EXPERT Red
Time: 170400, added: HARD Yellow
Time: 170400, added: MEDIUM Red
Time: 170400, added: EXPERT Yellow
Time: 170400, added: EASY Red
Time: 170400, added: EASY Yellow
Time: 170424, removed: HARD Red
Time: 170424, removed: MEDIUM Yellow
Time: 170424, removed: HARD Yellow
Time: 170424, removed: EXPERT Red
Time: 170424, removed: MEDIUM Red
Time: 170424, removed: EXPERT Yellow
Time: 170424, removed: EASY Red
Time: 170424, removed: EASY Yellow
Time: 170604, removed: MEDIUM Yellow
Time: 170604, removed: HARD Yellow
Time: 170604, removed: EXPERT Red
Time: 170604, removed: EASY Yellow
Time: 170640, added: MEDIUM Yellow
Time: 170640, added: HARD Yellow
Time: 170640, added: EXPERT Red
Time: 170640, added: EASY Yellow
Time: 170700, removed: HARD Red
Time: 170700, removed: HARD Yellow
Time: 170700, removed: EXPERT Red
Time: 170700, removed: EXPERT Yellow
Time: 170760, added: HARD Red
Time: 170760, added: HARD Yellow
Time: 170760, added: EXPERT Red
Time: 170760, added: EXPERT Yellow
Time: 170784, removed: EXPERT Red
Time: 170784, removed: HARD Red
Time: 170784, removed: HARD Yellow
Time: 170784, removed: EXPERT Yellow
Time: 170880, removed: Unknown Note (105), added: EXPERT Red
Time: 170964, removed: HARD Red
Time: 170964, removed: HARD Yellow
Time: 170964, removed: EXPERT Yellow
Time: 171000, added: EXPERT Red
Time: 171000, added: HARD Red
Time: 171000, added: HARD Yellow
Time: 171000, added: EXPERT Yellow
Time: 171060, removed: MEDIUM Yellow
Time: 171060, removed: HARD Yellow
Time: 171060, removed: EXPERT Red
Time: 171060, removed: EASY Yellow
Time: 171120, added: MEDIUM Yellow
Time: 171120, added: HARD Yellow
Time: 171120, added: EXPERT Red
Time: 171120, added: EASY Yellow
Time: 171144, removed: MEDIUM Yellow
Time: 171144, removed: HARD Yellow
Time: 171144, removed: EASY Yellow
Time: 171144, removed: EXPERT Red
Time: 171324, removed: MEDIUM Yellow
Time: 171324, removed: HARD Red
Time: 171324, removed: EXPERT Red
Time: 171324, removed: HARD Yellow
Time: 171324, removed: MEDIUM Red
Time: 171324, removed: EXPERT Yellow
Time: 171324, removed: EASY Red
Time: 171324, removed: EASY Yellow
Time: 171360, added: MEDIUM Yellow
Time: 171360, added: HARD Red
Time: 171360, added: EXPERT Red
Time: 171360, added: HARD Yellow
Time: 171360, added: MEDIUM Red
Time: 171360, added: EXPERT Yellow
Time: 171360, added: EASY Red
Time: 171360, added: EASY Yellow
Time: 171420, removed: EXPERT Red
Time: 171420, removed: HARD Yellow
Time: 171480, added: EXPERT Red
Time: 171480, added: HARD Yellow
Time: 171504, removed: HARD Yellow
Time: 171504, removed: EXPERT Red
Time: 171684, removed: HARD Yellow
Time: 171684, removed: EXPERT Kick
Time: 171684, removed: EXPERT Red
Time: 171684, removed: HARD Kick
Time: 171720, added: HARD Yellow
Time: 171720, added: EXPERT Kick
Time: 171720, added: EXPERT Red
Time: 171720, added: HARD Kick
Time: 171780, removed: DRUM FILL
Time: 171780, removed: MEDIUM Yellow
Time: 171780, removed: DRUM FILL
Time: 171780, removed: HARD Yellow
Time: 171780, removed: EXPERT Red
Time: 171780, removed: DRUM FILL
Time: 171780, removed: DRUM FILL (use all 5)
Time: 171780, removed: DRUM FILL
Time: 171780, removed: Unknown Note (105)
Time: 171780, removed: EASY Yellow
Time: 171840, added: MEDIUM Yellow
Time: 171840, added: DRUM FILL
Time: 171840, added: HARD Yellow
Time: 171840, added: EXPERT Red
Time: 171840, added: DRUM FILL
Time: 171840, added: DRUM FILL (use all 5)
Time: 171840, added: DRUM FILL
Time: 171840, added: DRUM FILL
Time: 171840, added: EASY Yellow
Time: 171864, removed: MEDIUM Yellow
Time: 171864, removed: HARD Yellow
Time: 171864, removed: EASY Yellow
Time: 171864, removed: EXPERT Red
Time: 172044, removed: MEDIUM Yellow
Time: 172044, removed: HARD Red
Time: 172044, removed: EXPERT Kick
Time: 172044, removed: EXPERT Red
Time: 172044, removed: HARD Yellow
Time: 172044, removed: MEDIUM Red
Time: 172044, removed: EXPERT Yellow
Time: 172044, removed: EASY Red
Time: 172044, removed: EASY Yellow
Time: 172080, added: MEDIUM Yellow
Time: 172080, added: HARD Red
Time: 172080, added: EXPERT Kick
Time: 172080, added: EXPERT Red
Time: 172080, added: HARD Yellow
Time: 172080, added: MEDIUM Red
Time: 172080, added: EXPERT Yellow
Time: 172080, added: EASY Red
Time: 172080, added: EASY Yellow
Time: 172140, removed: HARD Red
Time: 172140, removed: HARD Yellow
Time: 172140, removed: EXPERT Yellow
Time: 172200, added: EXPERT Red
Time: 172200, added: HARD Red
Time: 172200, added: HARD Yellow
Time: 172200, added: EXPERT Yellow
Time: 172224, removed: EXPERT Red
Time: 172224, removed: HARD Red
Time: 172224, removed: HARD Yellow
Time: 172224, removed: EXPERT Yellow
Time: 172404, removed: HARD Yellow
Time: 172404, removed: EXPERT Kick
Time: 172404, removed: EXPERT Red
Time: 172404, removed: HARD Kick
Time: 172440, added: HARD Yellow
Time: 172440, added: EXPERT Kick
Time: 172440, added: EXPERT Red
Time: 172440, added: HARD Kick
Time: 172500, removed: MEDIUM Yellow
Time: 172500, removed: HARD Yellow
Time: 172500, removed: EXPERT Red
Time: 172500, removed: EASY Yellow
Time: 172560, added: MEDIUM Yellow
Time: 172560, added: HARD Yellow
Time: 172560, added: EXPERT Red
Time: 172560, added: EASY Yellow
Time: 172584, removed: MEDIUM Yellow
Time: 172584, removed: HARD Yellow
Time: 172584, removed: EASY Yellow
Time: 172584, removed: EXPERT Red
Time: 172764, removed: DRUM FILL
Time: 172764, removed: MEDIUM Yellow
Time: 172764, removed: EXPERT Kick
Time: 172764, removed: EXPERT Red
Time: 172764, removed: HARD Yellow
Time: 172764, removed: DRUM FILL
Time: 172764, removed: MEDIUM Kick
Time: 172764, removed: DRUM FILL (use all 5)
Time: 172764, removed: DRUM FILL
Time: 172764, removed: DRUM FILL
Time: 172764, removed: EASY Yellow
Time: 172764, removed: HARD Kick
Time: 172796, added: DRUM FILL
Time: 172796, added: MEDIUM Yellow
Time: 172796, added: EXPERT Kick
Time: 172796, added: EXPERT Red
Time: 172796, added: HARD Yellow
Time: 172796, added: DRUM FILL
Time: 172796, added: MEDIUM Kick
Time: 172796, added: DRUM FILL (use all 5)
Time: 172796, added: DRUM FILL
Time: 172796, added: DRUM FILL
Time: 172796, added: EASY Yellow
Time: 172796, added: HARD Kick
Time: 172854, removed: HARD Red
Time: 172854, removed: EXPERT Kick
Time: 172854, removed: HARD Yellow
Time: 172854, removed: EXPERT Red
Time: 172854, removed: EXPERT Yellow
Time: 172854, removed: Unknown Note (106)
Time: 172920, added: HARD Red
Time: 172920, added: EXPERT Kick
Time: 172920, added: HARD Yellow
Time: 172920, added: EXPERT Red
Time: 172920, added: EXPERT Yellow
Time: 172944, removed: HARD Red
Time: 172944, removed: EXPERT Kick
Time: 172944, removed: EXPERT Red
Time: 172944, removed: HARD Yellow
Time: 172944, removed: EXPERT Yellow
Time: 173124, removed: HARD Yellow
Time: 173124, removed: EXPERT Kick
Time: 173124, removed: EXPERT Red
Time: 173124, removed: HARD Kick
Time: 173160, added: HARD Yellow
Time: 173160, added: EXPERT Kick
Time: 173160, added: EXPERT Red
Time: 173160, added: HARD Kick
Time: 173220, removed: MEDIUM Yellow
Time: 173220, removed: HARD Red
Time: 173220, removed: EXPERT Red
Time: 173220, removed: HARD Yellow
Time: 173220, removed: MEDIUM Red
Time: 173220, removed: EXPERT Yellow
Time: 173220, removed: EASY Red
Time: 173220, removed: EASY Yellow
Time: 173280, added: MEDIUM Yellow
Time: 173280, added: HARD Red
Time: 173280, added: EXPERT Red
Time: 173280, added: HARD Yellow
Time: 173280, added: MEDIUM Red
Time: 173280, added: EXPERT Yellow
Time: 173280, added: EASY Red
Time: 173280, added: EASY Yellow
Time: 173304, removed: HARD Red
Time: 173304, removed: MEDIUM Yellow
Time: 173304, removed: HARD Yellow
Time: 173304, removed: EXPERT Red
Time: 173304, removed: MEDIUM Red
Time: 173304, removed: EXPERT Yellow
Time: 173304, removed: EASY Red
Time: 173304, removed: EASY Yellow
Time: 173484, removed: MEDIUM Yellow
Time: 173484, removed: HARD Yellow
Time: 173484, removed: EXPERT Red
Time: 173484, removed: EASY Yellow
Time: 173520, added: MEDIUM Yellow
Time: 173520, added: HARD Yellow
Time: 173520, added: EXPERT Red
Time: 173520, added: EASY Yellow
Time: 173580, removed: HARD Yellow
Time: 173580, removed: EXPERT Kick
Time: 173580, removed: EXPERT Red
Time: 173580, removed: HARD Kick
Time: 173640, added: HARD Yellow
Time: 173640, added: EXPERT Kick
Time: 173640, added: EXPERT Red
Time: 173640, added: HARD Kick
Time: 173664, removed: EXPERT Red
Time: 173664, removed: EXPERT Kick
Time: 173664, removed: HARD Yellow
Time: 173664, removed: HARD Kick
Time: 173760, removed: Unknown Note (106)
Time: 173844, removed: HARD Red
Time: 173844, removed: HARD Yellow
Time: 173844, removed: EXPERT Red
Time: 173844, removed: EXPERT Yellow
Time: 173880, added: HARD Red
Time: 173880, added: HARD Yellow
Time: 173880, added: EXPERT Red
Time: 173880, added: EXPERT Yellow
Time: 173940, removed: MEDIUM Yellow
Time: 173940, removed: EXPERT Kick
Time: 173940, removed: EXPERT Red
Time: 173940, removed: HARD Yellow
Time: 173940, removed: MEDIUM Kick
Time: 173940, removed: EASY Yellow
Time: 173940, removed: HARD Kick
Time: 174000, added: MEDIUM Yellow
Time: 174000, added: EXPERT Kick
Time: 174000, added: EXPERT Red
Time: 174000, added: HARD Yellow
Time: 174000, added: MEDIUM Kick
Time: 174000, added: EASY Yellow
Time: 174000, added: HARD Kick
Time: 174024, removed: MEDIUM Yellow
Time: 174024, removed: EXPERT Kick
Time: 174024, removed: HARD Yellow
Time: 174024, removed: EXPERT Red
Time: 174024, removed: MEDIUM Kick
Time: 174024, removed: EASY Yellow
Time: 174024, removed: HARD Kick
Time: 174204, removed: MEDIUM Yellow
Time: 174204, removed: EXPERT Kick
Time: 174204, removed: HARD Red
Time: 174204, removed: EXPERT Red
Time: 174204, removed: HARD Yellow
Time: 174204, removed: MEDIUM Red
Time: 174204, removed: EXPERT Yellow
Time: 174204, removed: EASY Red
Time: 174204, removed: EASY Yellow
Time: 174240, added: MEDIUM Yellow
Time: 174240, added: EXPERT Kick
Time: 174240, added: HARD Red
Time: 174240, added: EXPERT Red
Time: 174240, added: HARD Yellow
Time: 174240, added: MEDIUM Red
Time: 174240, added: EXPERT Yellow
Time: 174240, added: EASY Red
Time: 174240, added: EASY Yellow
Time: 174300, removed: HARD Yellow
Time: 174300, removed: EXPERT Kick
Time: 174300, removed: EXPERT Red
Time: 174300, removed: HARD Kick
Time: 174360, added: HARD Yellow
Time: 174360, added: EXPERT Kick
Time: 174360, added: EXPERT Red
Time: 174360, added: HARD Kick
Time: 174384, removed: EXPERT Red
Time: 174384, removed: EXPERT Kick
Time: 174384, removed: HARD Yellow
Time: 174384, removed: HARD Kick
Time: 174480, added: EXPERT Kick
Time: 174564, removed: HARD Red
Time: 174564, removed: HARD Yellow
Time: 174564, removed: EXPERT Red
Time: 174564, removed: EXPERT Yellow
Time: 174600, added: HARD Red
Time: 174600, added: HARD Yellow
Time: 174600, added: EXPERT Red
Time: 174600, added: EXPERT Yellow
Time: 174600, added: OVERDRIVE
Time: 174656, removed: MEDIUM Yellow
Time: 174656, removed: HARD Red
Time: 174656, removed: EXPERT Kick
Time: 174656, removed: EXPERT Red
Time: 174656, removed: HARD Yellow
Time: 174656, removed: MEDIUM Red
Time: 174656, removed: EXPERT Yellow
Time: 174656, removed: EASY Red
Time: 174656, removed: OVERDRIVE
Time: 174656, removed: EASY Yellow
Time: 174720, added: MEDIUM Yellow
Time: 174720, added: HARD Red
Time: 174720, added: EXPERT Kick
Time: 174720, added: EXPERT Red
Time: 174720, added: HARD Yellow
Time: 174720, added: MEDIUM Red
Time: 174720, added: EXPERT Yellow
Time: 174720, added: EASY Red
Time: 174720, added: EASY Yellow
Time: 174744, removed: HARD Red
Time: 174744, removed: MEDIUM Yellow
Time: 174744, removed: EXPERT Kick
Time: 174744, removed: HARD Yellow
Time: 174744, removed: MEDIUM Red
Time: 174744, removed: EXPERT Yellow
Time: 174744, removed: EASY Red
Time: 174744, removed: Unknown Note (105)
Time: 174744, removed: EASY Yellow
Time: 174924, removed: MEDIUM Yellow
Time: 174924, removed: EXPERT Kick
Time: 174924, removed: EXPERT Red
Time: 174924, removed: HARD Yellow
Time: 174924, removed: MEDIUM Kick
Time: 174924, removed: EASY Yellow
Time: 174924, removed: HARD Kick
Time: 174960, added: MEDIUM Yellow
Time: 174960, added: EXPERT Kick
Time: 174960, added: EXPERT Red
Time: 174960, added: HARD Yellow
Time: 174960, added: MEDIUM Kick
Time: 174960, added: EASY Yellow
Time: 174960, added: HARD Kick
Time: 175020, removed: HARD Yellow
Time: 175020, removed: EXPERT Kick
Time: 175020, removed: EXPERT Red
Time: 175020, removed: HARD Kick
Time: 175080, added: HARD Yellow
Time: 175080, added: EXPERT Kick
Time: 175080, added: EXPERT Red
Time: 175080, added: HARD Kick
Time: 175104, removed: EXPERT Red
Time: 175104, removed: EXPERT Kick
Time: 175104, removed: HARD Yellow
Time: 175104, removed: HARD Kick
Time: 175284, removed: HARD Red
Time: 175284, removed: HARD Yellow
Time: 175284, removed: EXPERT Red
Time: 175284, removed: EXPERT Yellow
Time: 175320, added: HARD Red
Time: 175320, added: HARD Yellow
Time: 175320, added: EXPERT Red
Time: 175320, added: EXPERT Yellow
Time: 175380, removed: MEDIUM Yellow
Time: 175380, removed: HARD Red
Time: 175380, removed: EXPERT Kick
Time: 175380, removed: EXPERT Red
Time: 175380, removed: HARD Yellow
Time: 175380, removed: MEDIUM Red
Time: 175380, removed: EXPERT Yellow
Time: 175380, removed: EASY Red
Time: 175380, removed: EASY Yellow
Time: 175440, added: MEDIUM Yellow
Time: 175440, added: HARD Red
Time: 175440, added: EXPERT Kick
Time: 175440, added: EXPERT Red
Time: 175440, added: HARD Yellow
Time: 175440, added: MEDIUM Red
Time: 175440, added: EXPERT Yellow
Time: 175440, added: EASY Red
Time: 175440, added: EASY Yellow
Time: 175464, removed: HARD Red
Time: 175464, removed: MEDIUM Yellow
Time: 175464, removed: EXPERT Kick
Time: 175464, removed: HARD Yellow
Time: 175464, removed: MEDIUM Red
Time: 175464, removed: EXPERT Yellow
Time: 175464, removed: EASY Red
Time: 175464, removed: EASY Yellow
Time: 175644, removed: DRUM FILL
Time: 175644, removed: MEDIUM Yellow
Time: 175644, removed: DRUM FILL
Time: 175644, removed: HARD Yellow
Time: 175644, removed: EXPERT Red
Time: 175644, removed: DRUM FILL
Time: 175644, removed: DRUM FILL (use all 5)
Time: 175644, removed: DRUM FILL
Time: 175644, removed: Unknown Note (105)
Time: 175644, removed: EASY Yellow
Time: 175680, added: MEDIUM Yellow
Time: 175680, added: DRUM FILL
Time: 175680, added: HARD Yellow
Time: 175680, added: EXPERT Red
Time: 175680, added: DRUM FILL
Time: 175680, added: DRUM FILL (use all 5)
Time: 175680, added: DRUM FILL
Time: 175680, added: DRUM FILL
Time: 175680, added: EASY Yellow
Time: 175740, removed: HARD Red
Time: 175740, removed: HARD Yellow
Time: 175740, removed: EXPERT Red
Time: 175740, removed: EXPERT Yellow
Time: 175800, added: HARD Red
Time: 175800, added: HARD Yellow
Time: 175800, added: EXPERT Red
Time: 175800, added: EXPERT Yellow
Time: 175824, removed: EXPERT Red
Time: 175824, removed: HARD Red
Time: 175824, removed: HARD Yellow
Time: 175824, removed: EXPERT Yellow
Time: 175920, added: MEDIUM Yellow
Time: 175920, added: EXPERT Kick
Time: 175920, added: EXPERT Red
Time: 175920, added: HARD Yellow
Time: 175920, added: MEDIUM Kick
Time: 175920, added: EASY Yellow
Time: 175920, added: HARD Kick
Time: 175930, removed: MEDIUM Yellow
Time: 175930, removed: EXPERT Kick
Time: 175930, removed: HARD Yellow
Time: 175930, removed: EXPERT Red
Time: 175930, removed: MEDIUM Kick
Time: 175930, removed: EASY Yellow
Time: 175930, removed: HARD Kick
Time: 176019, removed: EXPERT Red
Time: 176019, removed: HARD Yellow
Time: 176055, added: EXPERT Red
Time: 176055, added: HARD Yellow
Time: 176636, removed: Unknown Note (106)
Time: 176724, removed: HARD Red
Time: 176724, removed: HARD Yellow
Time: 176724, removed: EXPERT Red
Time: 176724, removed: EXPERT Yellow
Time: 176760, added: HARD Red
Time: 176760, added: HARD Yellow
Time: 176760, added: EXPERT Red
Time: 176760, added: EXPERT Yellow
Time: 176820, removed: MEDIUM Yellow
Time: 176820, removed: HARD Yellow
Time: 176820, removed: EXPERT Red
Time: 176880, added: MEDIUM Yellow
Time: 176880, added: HARD Yellow
Time: 176880, added: EXPERT Red
Time: 176904, removed: MEDIUM Yellow
Time: 176904, removed: HARD Yellow
Time: 176904, removed: EXPERT Red
Time: 177084, removed: HARD Red
Time: 177084, removed: MEDIUM Yellow
Time: 177084, removed: EXPERT Red
Time: 177084, removed: HARD Yellow
Time: 177084, removed: EXPERT Yellow
Time: 177084, removed: EASY Red
Time: 177084, removed: MEDIUM Red
Time: 177120, added: HARD Red
Time: 177120, added: MEDIUM Yellow
Time: 177120, added: EXPERT Red
Time: 177120, added: HARD Yellow
Time: 177120, added: EXPERT Yellow
Time: 177120, added: EASY Red
Time: 177120, added: MEDIUM Red
Time: 177180, removed: EXPERT Red
Time: 177180, removed: HARD Yellow
Time: 177240, added: EXPERT Red
Time: 177240, added: HARD Yellow
Time: 177264, removed: HARD Yellow
Time: 177264, removed: EXPERT Red
Time: 177444, removed: EXPERT Kick
Time: 177444, removed: HARD Yellow
Time: 177444, removed: EXPERT Red
Time: 177444, removed: EASY Kick
Time: 177444, removed: HARD Kick
Time: 177480, added: EXPERT Kick
Time: 177480, added: HARD Yellow
Time: 177480, added: EXPERT Red
Time: 177480, added: EASY Kick
Time: 177480, added: HARD Kick
Time: 177540, removed: MEDIUM Yellow
Time: 177540, removed: HARD Yellow
Time: 177540, removed: EXPERT Red
Time: 177600, added: MEDIUM Yellow
Time: 177600, added: HARD Yellow
Time: 177600, added: EXPERT Red
Time: 177624, removed: MEDIUM Yellow
Time: 177624, removed: HARD Yellow
Time: 177624, removed: EXPERT Red
Time: 177804, removed: MEDIUM Yellow
Time: 177804, removed: EXPERT Kick
Time: 177804, removed: EXPERT Red
Time: 177804, removed: HARD Yellow
Time: 177804, removed: EASY Kick
Time: 177804, removed: MEDIUM Kick
Time: 177804, removed: HARD Kick
Time: 177840, added: MEDIUM Yellow
Time: 177840, added: EXPERT Kick
Time: 177840, added: EXPERT Red
Time: 177840, added: HARD Yellow
Time: 177840, added: EASY Kick
Time: 177840, added: MEDIUM Kick
Time: 177840, added: HARD Kick
Time: 177900, removed: EXPERT Red
Time: 177900, removed: HARD Yellow
Time: 177960, added: EXPERT Red
Time: 177960, added: HARD Yellow
Time: 177984, removed: HARD Yellow
Time: 177984, removed: EXPERT Red
Time: 178164, removed: EXPERT Red
Time: 178164, removed: HARD Yellow
Time: 178200, added: EXPERT Red
Time: 178200, added: HARD Yellow
Time: 178260, removed: MEDIUM Yellow
Time: 178260, removed: HARD Yellow
Time: 178260, removed: EXPERT Red
Time: 178320, added: MEDIUM Yellow
Time: 178320, added: HARD Yellow
Time: 178320, added: EXPERT Red
Time: 178344, removed: MEDIUM Yellow
Time: 178344, removed: HARD Yellow
Time: 178344, removed: EXPERT Red
Time: 178524, removed: MEDIUM Yellow
Time: 178524, removed: EXPERT Kick
Time: 178524, removed: EXPERT Red
Time: 178524, removed: HARD Yellow
Time: 178524, removed: EASY Kick
Time: 178524, removed: MEDIUM Kick
Time: 178524, removed: HARD Kick
Time: 178560, added: MEDIUM Yellow
Time: 178560, added: EXPERT Kick
Time: 178560, added: EXPERT Red
Time: 178560, added: HARD Yellow
Time: 178560, added: EASY Kick
Time: 178560, added: MEDIUM Kick
Time: 178560, added: HARD Kick
Time: 178620, removed: HARD Red
Time: 178620, removed: HARD Yellow
Time: 178620, removed: EXPERT Red
Time: 178620, removed: EXPERT Yellow
Time: 178680, added: HARD Red
Time: 178680, added: HARD Yellow
Time: 178680, added: EXPERT Red
Time: 178680, added: EXPERT Yellow
Time: 178704, removed: EXPERT Red
Time: 178704, removed: HARD Red
Time: 178704, removed: HARD Yellow
Time: 178704, removed: EXPERT Yellow
Time: 178884, removed: HARD Yellow
Time: 178884, removed: EXPERT Kick
Time: 178884, removed: EXPERT Red
Time: 178884, removed: HARD Kick
Time: 178920, added: HARD Yellow
Time: 178920, added: EXPERT Kick
Time: 178920, added: EXPERT Red
Time: 178920, added: HARD Kick
Time: 178980, removed: HARD Red
Time: 178980, removed: MEDIUM Yellow
Time: 178980, removed: EXPERT Red
Time: 178980, removed: HARD Yellow
Time: 178980, removed: EXPERT Yellow
Time: 178980, removed: EASY Red
Time: 178980, removed: MEDIUM Red
Time: 179040, added: HARD Red
Time: 179040, added: MEDIUM Yellow
Time: 179040, added: EXPERT Red
Time: 179040, added: HARD Yellow
Time: 179040, added: EXPERT Yellow
Time: 179040, added: EASY Red
Time: 179040, added: MEDIUM Red
Time: 179064, removed: HARD Red
Time: 179064, removed: MEDIUM Yellow
Time: 179064, removed: HARD Yellow
Time: 179064, removed: EXPERT Red
Time: 179064, removed: EXPERT Yellow
Time: 179064, removed: EASY Red
Time: 179064, removed: MEDIUM Red
Time: 179244, removed: MEDIUM Yellow
Time: 179244, removed: HARD Yellow
Time: 179244, removed: EXPERT Red
Time: 179280, added: MEDIUM Yellow
Time: 179280, added: HARD Yellow
Time: 179280, added: EXPERT Red
Time: 179340, removed: EXPERT Kick
Time: 179340, removed: HARD Yellow
Time: 179340, removed: EXPERT Red
Time: 179340, removed: EASY Kick
Time: 179340, removed: HARD Kick
Time: 179400, added: EXPERT Kick
Time: 179400, added: HARD Yellow
Time: 179400, added: EXPERT Red
Time: 179400, added: EASY Kick
Time: 179400, added: HARD Kick
Time: 179424, removed: EXPERT Kick
Time: 179424, removed: EXPERT Red
Time: 179424, removed: HARD Yellow
Time: 179424, removed: EASY Kick
Time: 179424, removed: HARD Kick
Time: 179604, removed: HARD Red
Time: 179604, removed: HARD Yellow
Time: 179604, removed: EXPERT Red
Time: 179604, removed: EXPERT Yellow
Time: 179640, added: HARD Red
Time: 179640, added: HARD Yellow
Time: 179640, added: EXPERT Red
Time: 179640, added: EXPERT Yellow
Time: 179700, removed: MEDIUM Yellow
Time: 179700, removed: EXPERT Kick
Time: 179700, removed: EXPERT Red
Time: 179700, removed: HARD Yellow
Time: 179700, removed: EASY Kick
Time: 179700, removed: MEDIUM Kick
Time: 179700, removed: HARD Kick
Time: 179760, added: MEDIUM Yellow
Time: 179760, added: EXPERT Kick
Time: 179760, added: EXPERT Red
Time: 179760, added: HARD Yellow
Time: 179760, added: EASY Kick
Time: 179760, added: MEDIUM Kick
Time: 179760, added: HARD Kick
Time: 179784, removed: MEDIUM Yellow
Time: 179784, removed: EXPERT Kick
Time: 179784, removed: HARD Yellow
Time: 179784, removed: EXPERT Red
